Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	3	600	2	2	0	3960	171288	0.694460	TS	SPY-method	1	Moore_R600.fsm
0	3	600	2	2	0	3682	123864	9.259146	TS	SPYH-method	2	Moore_R600.fsm
0	3	600	2	2	1	8839	285523	0.713472	TS	H-method	0	Moore_R600.fsm
0	3	600	2	2	1	7366	305236	0.779517	TS	SPY-method	1	Moore_R600.fsm
0	3	600	2	2	1	5545	194911	23.527622	TS	SPYH-method	2	Moore_R600.fsm
0	3	600	2	2	2	14378	495802	1.129749	TS	H-method	0	Moore_R600.fsm
0	3	600	2	2	2	14100	589126	0.976649	TS	SPY-method	1	Moore_R600.fsm
0	3	600	2	2	2	9398	348478	63.213975	TS	SPYH-method	2	Moore_R600.fsm
0	3	600	2	2	0	12671	428841	1.186790	TS	H-method	0	Moore_R600_hefpO.fsm
0	3	600	2	2	0	9723	496923	2.046359	TS	SPY-method	1	Moore_R600_hefpO.fsm
0	3	600	2	2	0	8423	341195	81.369028	TS	SPYH-method	2	Moore_R600_hefpO.fsm
0	3	600	2	2	1	20727	728865	2.637750	TS	H-method	0	Moore_R600_hefpO.fsm
0	3	600	2	2	1	18432	867354	2.293522	TS	SPY-method	1	Moore_R600_hefpO.fsm
0	3	600	2	2	1	15131	640875	276.775779	TS	SPYH-method	2	Moore_R600_hefpO.fsm
0	3	600	2	2	2	34728	1290856	5.158425	TS	H-method	0	Moore_R600_hefpO.fsm
0	3	600	2	2	2	35153	1637561	2.989984	TS	SPY-method	1	Moore_R600_hefpO.fsm
0	3	600	2	2	2	24174	1039618	647.301813	TS	SPYH-method	2	Moore_R600_hefpO.fsm
0	3	700	2	2	0	4145	124863	0.322215	TS	H-method	0	Moore_R700.fsm
0	3	700	2	2	0	3326	128722	0.537356	TS	SPY-method	1	Moore_R700.fsm
0	3	700	2	2	0	2489	79913	5.836875	TS	SPYH-method	2	Moore_R700.fsm
0	3	700	2	2	1	7220	232614	0.512340	TS	H-method	0	Moore_R700.fsm
0	3	700	2	2	1	6203	237685	0.682457	TS	SPY-method	1	Moore_R700.fsm
0	3	700	2	2	1	4208	145592	16.580009	TS	SPYH-method	2	Moore_R700.fsm
0	3	700	2	2	2	12439	431501	0.851564	TS	H-method	0	Moore_R700.fsm
0	3	700	2	2	2	11742	464746	0.764509	TS	SPY-method	1	Moore_R700.fsm
0	3	700	2	2	2	6818	249162	44.191342	TS	SPYH-method	2	Moore_R700.fsm
0	3	700	2	2	0	3233	91639	0.200132	TS	H-method	0	Moore_R700_5hoR3.fsm
0	3	700	2	2	0	2584	88662	0.357238	TS	SPY-method	1	Moore_R700_5hoR3.fsm
0	3	700	2	2	0	1901	56909	2.906928	TS	SPYH-method	2	Moore_R700_5hoR3.fsm
0	3	700	2	2	1	5910	181406	0.287191	TS	H-method	0	Moore_R700_5hoR3.fsm
0	3	700	2	2	1	4610	161540	0.397264	TS	SPY-method	1	Moore_R700_5hoR3.fsm
0	3	700	2	2	1	3018	97584	8.013319	TS	SPYH-method	2	Moore_R700_5hoR3.fsm
