Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	100	2	2	549	903	77	4902	0	0	1.528512	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Moore_R100.fsm
1	3	100	2	2	1020	1902	1	10668	0	0	2.946448	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Moore_R100.fsm
1	3	100	2	2	2106	3848	1	24333	0	0	3.087044	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Moore_R100.fsm
1	3	100	2	2	555	901	80	4892	0	0	1.398926	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Moore_R100_ueyvd.fsm
1	3	100	2	2	1092	1930	1	11532	0	0	2.842880	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Moore_R100_ueyvd.fsm
1	3	100	2	2	2154	3842	1	25081	0	0	2.966965	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Moore_R100_ueyvd.fsm
1	3	200	2	2	1272	2336	144	13645	0	0	25.700589	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Moore_R200.fsm
1	3	200	2	2	2437	5315	2	31357	0	0	60.523760	SPYlearner	ExtraStates:1+EQ	1	TeacherDFSM		Moore_R200.fsm
1	3	200	2	2	4942	10411	1	68652	0	0	58.391770	SPYlearner	ExtraStates:2+EQ	2	TeacherDFSM		Moore_R200.fsm
1	3	200	2	2	1330	2281	168	14027	0	0	22.815863	SPYlearner	ExtraStates:0+EQ	0	TeacherDFSM		Moore_R200_LVKf4.fsm
