Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	3	600	2	2	248920	248920	7	5521542	0	0	43.771207	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R600_hefpO.fsm
1	3	600	2	2	277244	277244	9	5572387	0	0	30.869984	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R600_hefpO.fsm
1	3	700	2	2	36267	36267	4	684442	0	0	1.108754	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R700.fsm
1	3	700	2	2	40734	40734	4	691319	0	0	0.665955	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R700.fsm
1	3	700	2	2	38171	38171	4	606002	0	0	0.712481	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R700_5hoR3.fsm
1	3	700	2	2	40799	40799	4	649217	0	0	0.456322	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R700_5hoR3.fsm
1	3	800	2	2	85081	85081	7	1581283	0	0	3.738580	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R800.fsm
1	3	800	2	2	184842	184842	8	3422026	0	0	7.343431	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R800.fsm
1	3	800	2	2	682061	682061	8	16499623	0	0	214.954664	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R800_X9Req.fsm
1	3	800	2	2	738551	738551	7	16865436	0	0	179.917703	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R800_X9Req.fsm
1	3	900	2	2	47090	47090	6	795503	0	0	1.350894	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R900.fsm
1	3	900	2	2	104226	104226	7	1931275	0	0	2.312533	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R900.fsm
1	3	900	2	2	160400	160400	7	3216623	0	0	8.345534	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R900_mELr4.fsm
1	3	900	2	2	52469	52469	6	902035	0	0	1.377938	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R900_mELr4.fsm
1	3	1000	2	2	208542	208542	7	4562481	0	0	23.571280	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R1000.fsm
1	3	1000	2	2	230869	230869	6	4949339	0	0	16.689461	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R1000.fsm
1	3	1000	2	2	104233	104233	6	2280094	0	0	5.834523	GoodSplit	maxDistLen:2+EQ	0	TeacherDFSM		Moore_R1000_iEGpW.fsm
1	3	1000	2	2	115638	115638	8	2466764	0	0	4.008268	GoodSplit	maxDistLen:2+EQ	0	TeacherRL		Moore_R1000_iEGpW.fsm
