Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	seconds	AlgorithmType	Algorithm	AlgId	fileName
0	4	10	2	2	2	0	0	0.000000	TS	PDS-method	0	DFA_R10_07AQb.fsm
0	4	10	2	2	2	0	0	0.000000	TS	ADS-method	1	DFA_R10_07AQb.fsm
0	4	10	2	2	2	85	1459	0.002001	TS	SVS-method	2	DFA_R10_07AQb.fsm
0	4	10	2	2	2	88	1336	0.001001	TS	W-method	3	DFA_R10_07AQb.fsm
0	4	10	2	2	2	84	1258	0.001001	TS	Wp-method	4	DFA_R10_07AQb.fsm
0	4	10	2	2	2	79	1188	0.000000	TS	HSI-method	5	DFA_R10_07AQb.fsm
0	4	10	2	2	2	64	1058	0.001001	TS	H-method	6	DFA_R10_07AQb.fsm
0	4	10	2	2	2	50	982	0.001001	TS	SPY-method	7	DFA_R10_07AQb.fsm
0	4	10	2	2	2	44	856	0.000000	TS	SPYH-method	8	DFA_R10_07AQb.fsm
0	4	10	2	2	2	23	781	0.002001	TS	S-method	9	DFA_R10_07AQb.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mra-method	10	DFA_R10_07AQb.fsm
0	4	10	2	2	2	0	0	0.000000	TS	Mrg-method	11	DFA_R10_07AQb.fsm
0	4	10	2	2	0	0	0	0.000000	TS	PDS-method	0	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	13	194	0.001001	TS	ADS-method	1	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	26	386	0.000000	TS	SVS-method	2	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	26	382	0.001000	TS	W-method	3	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	22	292	0.000000	TS	Wp-method	4	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	21	278	0.000000	TS	HSI-method	5	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	19	275	0.000000	TS	H-method	6	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	19	279	0.001000	TS	SPY-method	7	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	18	262	0.000000	TS	SPYH-method	8	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	8	164	0.001001	TS	S-method	9	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	1	160	0.000000	TS	Mra-method	10	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	1	148	0.000000	TS	Mrg-method	11	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	0	0	0.000000	TS	PDS-method	0	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	24	396	0.000000	TS	ADS-method	1	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	55	915	0.001001	TS	SVS-method	2	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	55	904	0.000000	TS	W-method	3	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	41	610	0.001001	TS	Wp-method	4	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	39	574	0.000000	TS	HSI-method	5	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	33	561	0.000000	TS	H-method	6	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	31	541	0.001001	TS	SPY-method	7	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	33	543	0.000000	TS	SPYH-method	8	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	14	378	0.002004	TS	S-method	9	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	1	160	0.000000	TS	Mra-method	10	DFA_R10_1G5ix.fsm
0	4	10	2	2	1	1	148	0.000000	TS	Mrg-method	11	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	0	0	0.000000	TS	PDS-method	0	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	49	938	0.001000	TS	ADS-method	1	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	111	2123	0.002001	TS	SVS-method	2	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	110	2028	0.000999	TS	W-method	3	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	89	1528	0.001001	TS	Wp-method	4	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	84	1420	0.001001	TS	HSI-method	5	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	71	1369	0.001002	TS	H-method	6	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	57	1201	0.001001	TS	SPY-method	7	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	69	1309	0.001001	TS	SPYH-method	8	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	26	900	0.004002	TS	S-method	9	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	1	160	0.000000	TS	Mra-method	10	DFA_R10_1G5ix.fsm
0	4	10	2	2	2	1	148	0.000000	TS	Mrg-method	11	DFA_R10_1G5ix.fsm
0	4	10	2	2	0	0	0	0.000000	TS	PDS-method	0	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	0	0	0.000000	TS	ADS-method	1	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	26	360	0.001001	TS	SVS-method	2	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	33	450	0.000000	TS	W-method	3	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	22	268	0.001001	TS	Wp-method	4	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	21	256	0.000000	TS	HSI-method	5	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	19	261	0.000000	TS	H-method	6	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	19	287	0.000000	TS	SPY-method	7	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	19	253	0.000000	TS	SPYH-method	8	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	10	170	0.001001	TS	S-method	9	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	0	0	0.000000	TS	Mra-method	10	DFA_R10_1vV4O.fsm
0	4	10	2	2	0	0	0	0.001003	TS	Mrg-method	11	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	0	0	0.000000	TS	PDS-method	0	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	0	0	0.000000	TS	ADS-method	1	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	52	848	0.001000	TS	SVS-method	2	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	66	1032	0.000505	TS	W-method	3	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	47	688	0.000501	TS	Wp-method	4	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	44	636	0.000000	TS	HSI-method	5	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	33	547	0.000501	TS	H-method	6	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	33	591	0.000501	TS	SPY-method	7	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	34	542	0.000500	TS	SPYH-method	8	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	15	387	0.002003	TS	S-method	9	DFA_R10_1vV4O.fsm
0	4	10	2	2	1	0	0	0.000000	TS	Mra-method	10	DFA_R10_1vV4O.fsm
