Correct,FSMtype,States,Inputs,Outputs,Resets,OQs,EQs,symbols,BBresets,BBsymbols,seconds,Algorithm,CEprocessing,AlgId,Teacher,BB,fileName
1,2,10,2,2,49,126,1,318,0,0,0.002001,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10.fsm
1,2,10,2,2,49,126,1,318,0,0,0.002001,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10.fsm
1,2,10,2,2,47,137,1,331,0,0,0.003002,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_0VFLT.fsm
1,2,10,2,2,47,137,1,331,0,0,0.001502,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_0VFLT.fsm
1,2,10,2,2,44,120,1,303,0,0,0.003001,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_cfetx.fsm
1,2,10,2,2,44,120,1,303,0,0,0.001502,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_cfetx.fsm
1,2,10,2,2,36,112,1,247,0,0,0.001503,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_NKB8J.fsm
1,2,10,2,2,36,112,1,247,0,0,0.002,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_NKB8J.fsm
1,2,10,2,2,35,125,1,252,0,0,0.001501,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_qK62k.fsm
1,2,10,2,2,35,125,1,252,0,0,0.002001,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_qK62k.fsm
1,2,10,2,2,44,124,1,289,0,0,0.002495,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_WTYjL.fsm
1,2,10,2,2,44,124,1,289,0,0,0.001499,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_WTYjL.fsm
1,2,10,2,2,55,133,1,353,0,0,0.002002,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_XyvOQ.fsm
1,2,10,2,2,55,133,1,353,0,0,0.002504,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_XyvOQ.fsm
1,2,10,2,2,44,122,1,301,0,0,0.002502,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_YfxFl.fsm
1,2,10,2,2,44,122,1,301,0,0,0.001502,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_YfxFl.fsm
1,2,10,2,2,46,121,2,288,0,0,0.002502,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_YlOac.fsm
1,2,10,2,2,46,121,2,288,0,0,0.001501,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_YlOac.fsm
1,2,10,2,2,48,124,2,307,0,0,0.002002,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R10_yZjoV.fsm
1,2,10,2,2,48,124,2,307,0,0,0.002501,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R10_yZjoV.fsm
1,2,20,2,2,92,291,1,752,0,0,0.012509,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20.fsm
1,2,20,2,2,92,291,1,752,0,0,0.009005,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20.fsm
1,2,20,2,2,83,310,1,719,0,0,0.011007,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_08i2n.fsm
1,2,20,2,2,83,310,1,719,0,0,0.010507,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_08i2n.fsm
1,2,20,2,2,103,299,2,823,0,0,0.012509,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_0cQtT.fsm
1,2,20,2,2,103,299,2,823,0,0,0.013009,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_0cQtT.fsm
1,2,20,2,2,82,268,1,665,0,0,0.008006,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_0nDie.fsm
1,2,20,2,2,82,268,1,665,0,0,0.007004,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_0nDie.fsm
1,2,20,2,2,82,285,1,732,0,0,0.007505,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_1ghJc.fsm
1,2,20,2,2,82,285,1,732,0,0,0.007505,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_1ghJc.fsm
1,2,20,2,2,83,295,1,745,0,0,0.009006,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_cpNZd.fsm
1,2,20,2,2,83,295,1,745,0,0,0.008506,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_cpNZd.fsm
1,2,20,2,2,91,295,1,730,0,0,0.008506,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_h1oFZ.fsm
1,2,20,2,2,91,295,1,730,0,0,0.007505,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_h1oFZ.fsm
1,2,20,2,2,118,291,1,1079,0,0,0.013008,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_Op4vV.fsm
1,2,20,2,2,118,291,1,1079,0,0,0.009005,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_Op4vV.fsm
1,2,20,2,2,67,288,1,588,0,0,0.007506,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_sF0Pv.fsm
1,2,20,2,2,67,288,1,588,0,0,0.007003,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_sF0Pv.fsm
1,2,20,2,2,86,293,1,729,0,0,0.008005,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R20_VH1mI.fsm
1,2,20,2,2,86,293,1,729,0,0,0.007505,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R20_VH1mI.fsm
1,2,30,2,2,103,432,1,1026,0,0,0.018012,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30.fsm
1,2,30,2,2,103,432,1,1026,0,0,0.01551,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30.fsm
1,2,30,2,2,138,480,1,1327,0,0,0.023015,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_5xfJZ.fsm
1,2,30,2,2,138,480,1,1327,0,0,0.022015,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_5xfJZ.fsm
1,2,30,2,2,140,531,1,1308,0,0,0.027019,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_cstTZ.fsm
1,2,30,2,2,140,531,1,1308,0,0,0.023515,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_cstTZ.fsm
1,2,30,2,2,138,508,1,1490,0,0,0.021013,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_GHwoR.fsm
1,2,30,2,2,138,508,1,1490,0,0,0.021014,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_GHwoR.fsm
1,2,30,2,2,133,482,1,1274,0,0,0.019013,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_IMy0N.fsm
1,2,30,2,2,133,482,1,1274,0,0,0.018024,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_IMy0N.fsm
1,2,30,2,2,162,474,1,1591,0,0,0.021014,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_L8Mmp.fsm
1,2,30,2,2,162,474,1,1591,0,0,0.020015,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_L8Mmp.fsm
1,2,30,2,2,159,513,1,1587,0,0,0.025016,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_LpxHq.fsm
1,2,30,2,2,159,513,1,1587,0,0,0.024515,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_LpxHq.fsm
1,2,30,2,2,116,473,1,1070,0,0,0.017512,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_PKBxh.fsm
1,2,30,2,2,116,473,1,1070,0,0,0.017011,OTree,ExtraStates:1+EQ,12,TeacherRL,,Mealy_R30_PKBxh.fsm
1,2,30,2,2,98,470,1,1055,0,0,0.016512,OTree,ExtraStates:1+EQ,12,TeacherDFSM,,Mealy_R30_uCaOs.fsm
