Correct	FSMtype	States	Inputs	Outputs	Resets	OQs	EQs	symbols	BBresets	BBsymbols	seconds	Algorithm	CEprocessing	AlgId	Teacher	BB	fileName
1	2	30	2	2	163	478	0	1599	0	0	3.109099	OTree	ExtraStates:1	2	TeacherDFSM		Mealy_R30_L8Mmp.fsm
1	2	30	2	2	981	981	26	6096	0	0	0.236155	DT		0	TeacherDFSM		Mealy_R30_LpxHq.fsm
0	2	30	2	2	2	4	0	4	0	0	0.009007	OTree	ExtraStates:0	1	TeacherDFSM		Mealy_R30_LpxHq.fsm
1	2	30	2	2	164	519	0	1636	0	0	3.566413	OTree	ExtraStates:1	2	TeacherDFSM		Mealy_R30_LpxHq.fsm
1	2	30	2	2	1012	1012	30	4966	0	0	0.242160	DT		0	TeacherDFSM		Mealy_R30_PKBxh.fsm
0	2	30	2	2	3	7	0	8	0	0	0.019513	OTree	ExtraStates:0	1	TeacherDFSM		Mealy_R30_PKBxh.fsm
1	2	30	2	2	119	476	0	1096	0	0	1.564058	OTree	ExtraStates:1	2	TeacherDFSM		Mealy_R30_PKBxh.fsm
1	2	30	2	2	1163	1163	30	6471	0	0	0.228656	DT		0	TeacherDFSM		Mealy_R30_uCaOs.fsm
0	2	30	2	2	3	7	0	8	0	0	0.016511	OTree	ExtraStates:0	1	TeacherDFSM		Mealy_R30_uCaOs.fsm
1	2	30	2	2	107	484	0	1148	0	0	2.037385	OTree	ExtraStates:1	2	TeacherDFSM		Mealy_R30_uCaOs.fsm
1	2	30	2	2	990	990	29	5112	0	0	0.175615	DT		0	TeacherDFSM		Mealy_R30_ZpUmQ.fsm
0	2	30	2	2	3	7	0	8	0	0	0.013509	OTree	ExtraStates:0	1	TeacherDFSM		Mealy_R30_ZpUmQ.fsm
1	2	30	2	2	136	487	0	1278	0	0	1.543567	OTree	ExtraStates:1	2	TeacherDFSM		Mealy_R30_ZpUmQ.fsm
